CategoryID,CategoryName,Description,CustomerID,CompanyName,ContactName,ContactTitle,Address,City,Region,PostalCode,Country,Phone,Fax,EmployeeID,LastName,FirstName,Title,TitleOfCourtesy,BirthDate,HireDate,Address2,City3,Region4,PostalCode5,Country6,HomePhone,Extension,Notes,ReportsTo,OrderID,ProductID,UnitPrice,Quantity,Discount,OrderID7,CustomerID8,EmployeeID9,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductID10,ProductName,SupplierID,CategoryID11,QuantityPerUnit,UnitPrice12,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,ShipperID,CompanyName13,Phone14,SupplierID15,CompanyName16,ContactName17,ContactTitle18,Address19,City20,Region21,PostalCode22,Country23,Phone24,Fax25,HomePage,Value
7,Produce,Dried fruit and bean curd,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,(9) 331-6954,(9) 331-7256,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,10381,74,8,14,0,10381,LILAS,3,1/12/1995 0:00,2/9/1995 0:00,1/13/1995 0:00,3,7.99,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,74,Longlife Tofu,4,7,5 kg pkg.,10,4,20,5,0,3,Federal Shipping,(503) 555-9931,4,Tokyo Traders,Yoshi Nagase,Marketing Manager,"9-8 Sekimai
Musashino-shi",Tokyo,,100,Japan,(03) 3555-5011,,,112
6,Meat/Poultry,Prepared meats,BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,,S-958 22,Sweden,0921-12 34 65,0921-12 34 67,1,Davolio,Nancy,Sales Representative,Ms.,12/8/1948 0:00,5/1/1992 0:00,"507 - 20th Ave. E.
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,10524,54,7.45,15,0,10524,BERGS,1,6/1/1995 0:00,6/29/1995 0:00,6/7/1995 0:00,2,244.79,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,54,Tourtière,25,6,16 pies,7.45,21,0,10,0,2,United Package,(503) 555-3199,25,Ma Maison,Jean-Guy Lauzon,Marketing Manager,2960 Rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,(514) 555-9022,,,111.75
6,Meat/Poultry,Prepared meats,FRANK,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,,80805,Germany,089-0877310,089-0877451,1,Davolio,Nancy,Sales Representative,Ms.,12/8/1948 0:00,5/1/1992 0:00,"507 - 20th Ave. E.
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,10717,54,7.45,15,0,10717,FRANK,1,11/24/1995 0:00,12/22/1995 0:00,11/29/1995 0:00,2,59.25,Frankenversand,Berliner Platz 43,München,,80805,Germany,54,Tourtière,25,6,16 pies,7.45,21,0,10,0,2,United Package,(503) 555-3199,25,Ma Maison,Jean-Guy Lauzon,Marketing Manager,2960 Rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,(514) 555-9022,,,111.75
7,Produce,Dried fruit and bean curd,QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",São Paulo,SP,05487-020,Brazil,(11) 555-1189,,8,Callahan,Laura,Inside Sales Coordinator,Ms.,1/9/1958 0:00,3/5/1994 0:00,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,11068,28,45.6,8,0.150000006,11068,QUEEN,8,6/3/1996 0:00,7/1/1996 0:00,,2,81.75,Queen Cozinha,"Alameda dos Canàrios, 891",São Paulo,SP,05487-020,Brazil,28,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,2,United Package,(503) 555-3199,12,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,364.8
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez ,Sales Manager,Jardim das rosas n. 32,Lisboa,,1675,Portugal,(1) 354-2534,(1) 354-2535,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10464,43,36.8,3,0,10464,FURIB,4,4/4/1995 0:00,5/2/1995 0:00,4/14/1995 0:00,2,89,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal,43,Ipoh Coffee,20,1,16 - 500 g tins,46,17,10,25,0,2,United Package,(503) 555-3199,20,Leka Trading,Chandra Leka,Owner,"471 Serangoon Loop, Suite #402",Singapore,,0512,Singapore,555-8787,,,110.4
3,Confections,"Desserts, candies, and sweet breads",SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10847,19,9.2,12,0.200000003,10847,SAVEA,4,2/22/1996 0:00,3/7/1996 0:00,3/12/1996 0:00,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,3,Federal Shipping,(503) 555-9931,8,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,110.4
3,Confections,"Desserts, candies, and sweet breads",WILMK,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,Keskuskatu 45,Helsinki,,21240,Finland,90-224 8858,90-224 8858,1,Davolio,Nancy,Sales Representative,Ms.,12/8/1948 0:00,5/1/1992 0:00,"507 - 20th Ave. E.
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,10910,19,9.2,12,0,10910,WILMK,1,3/28/1996 0:00,4/25/1996 0:00,4/3/1996 0:00,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,3,Federal Shipping,(503) 555-9931,8,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,110.4
8,Seafood,Seaweed and fish,QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",São Paulo,SP,05487-020,Brazil,(11) 555-1189,,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10728,40,18.4,6,0,10728,QUEEN,4,12/5/1995 0:00,1/2/1996 0:00,12/12/1995 0:00,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",São Paulo,SP,05487-020,Brazil,40,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,2,United Package,(503) 555-3199,19,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,"Order Processing Dept.
2100 Paul Revere Blvd.",Boston,MA,02134,USA,(617) 555-3267,(617) 555-3389,,110.4
2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,,24100,Italy,035-640230,035-640231,1,Davolio,Nancy,Sales Representative,Ms.,12/8/1948 0:00,5/1/1992 0:00,"507 - 20th Ave. E.
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,10950,4,22,5,0,10950,MAGAA,1,4/15/1996 0:00,5/13/1996 0:00,4/22/1996 0:00,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,4,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22,53,0,0,0,2,United Package,(503) 555-3199,2,New Orleans Cajun Delights,Shelley Burke,Order Administrator,P.O. Box 78934,New Orleans,LA,70117,USA,(100) 555-4822,,#CAJUN.HTM#,110
7,Produce,Dried fruit and bean curd,PRINI,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Estrada da saúde n. 58,Lisboa,,1756,Portugal,(1) 356-5634,,5,Buchanan,Steven,Sales Manager,Mr.,3/4/1955 0:00,10/17/1993 0:00,14 Garrett Hill,London,,SW1 8JR,UK,(71) 555-4848,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,10397,51,42.4,18,0.150000006,10397,PRINI,5,1/27/1995 0:00,2/24/1995 0:00,2/2/1995 0:00,1,60.26,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,51,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53,20,0,10,0,1,Speedy Express,(503) 555-9831,24,"G'day, Mate",Wendy Mackenzie,Sales Representative,"170 Prince Edward Parade
Hunter's Hill",Sydney,NSW,2042,Australia,(02) 555-5914,(02) 555-4873,G'day Mate (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/gdaymate.htm#,763.2
7,Produce,Dried fruit and bean curd,SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,90 Wadhurst Rd.,London,,OX15 4NB,UK,(171) 555-1717,(171) 555-5646,8,Callahan,Laura,Inside Sales Coordinator,Ms.,1/9/1958 0:00,3/5/1994 0:00,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,10472,51,42.4,18,0,10472,SEVES,8,4/12/1995 0:00,5/10/1995 0:00,4/19/1995 0:00,1,4.2,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,51,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53,20,0,10,0,1,Speedy Express,(503) 555-9831,24,"G'day, Mate",Wendy Mackenzie,Sales Representative,"170 Prince Edward Parade
Hunter's Hill",Sydney,NSW,2042,Australia,(02) 555-5914,(02) 555-4873,G'day Mate (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/gdaymate.htm#,763.2
4,Dairy Products,Cheeses,OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,"Ing. Gustavo Moncada 8585
Piso 20-A",Buenos Aires,,1010,Argentina,(1) 135-5333,(1) 135-5535,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10531,59,55,2,0,10531,OCEAN,7,6/8/1995 0:00,7/6/1995 0:00,6/19/1995 0:00,1,8.12,Océano Atlántico Ltda.,"Ing. Gustavo Moncada 8585
Piso 20-A",Buenos Aires,,1010,Argentina,59,Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,1,Speedy Express,(503) 555-9831,28,Gai pâturage,Eliane Noz,Sales Representative,"Bat. B
3, rue des Alpes",Annecy,,74000,France,38.76.98.06,38.76.98.58,,110
3,Confections,"Desserts, candies, and sweet breads",RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,(21) 555-3412,,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10299,19,7.3,15,0,10299,RICAR,4,10/7/1994 0:00,11/4/1994 0:00,10/14/1994 0:00,2,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,2,United Package,(503) 555-3199,8,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,109.5
3,Confections,"Desserts, candies, and sweet breads",TOMSP,Toms Spezialitäten,Karin Josephs,Marketing Manager,Luisenstr. 48,Münster,,44087,Germany,0251-031259,0251-035695,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,10438,19,7.3,15,0.200000003,10438,TOMSP,3,3/9/1995 0:00,4/6/1995 0:00,3/17/1995 0:00,2,8.24,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,2,United Package,(503) 555-3199,8,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,109.5
7,Produce,Dried fruit and bean curd,QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,,01307,Germany,0372-035188,,5,Buchanan,Steven,Sales Manager,Mr.,3/4/1955 0:00,10/17/1993 0:00,14 Garrett Hill,London,,SW1 8JR,UK,(71) 555-4848,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,10549,51,53,48,0.150000006,10549,QUICK,5,6/27/1995 0:00,7/11/1995 0:00,6/30/1995 0:00,1,171.24,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,51,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53,20,0,10,0,1,Speedy Express,(503) 555-9831,24,"G'day, Mate",Wendy Mackenzie,Sales Representative,"170 Prince Edward Parade
Hunter's Hill",Sydney,NSW,2042,Australia,(02) 555-5914,(02) 555-4873,G'day Mate (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/gdaymate.htm#,2544
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,"25, rue Lauriston",Paris,,75016,France,(1) 47.55.60.10,(1) 47.55.60.20,6,Suyama,Michael,Sales Representative,Mr.,7/2/1963 0:00,10/17/1993 0:00,"Coventry House
Miner Rd.",London,,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,10907,75,7.75,14,0,10907,SPECD,6,3/27/1996 0:00,4/24/1996 0:00,3/29/1996 0:00,3,9.19,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,75,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,3,Federal Shipping,(503) 555-9931,12,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,108.5
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,ul. Filtrowa 68,Warszawa,,01-012,Poland,(26) 642-7012,(26) 642-7012,6,Suyama,Michael,Sales Representative,Mr.,7/2/1963 0:00,10/17/1993 0:00,"Coventry House
Miner Rd.",London,,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,10611,1,18,6,0,10611,WOLZA,6,8/25/1995 0:00,9/22/1995 0:00,9/1/1995 0:00,2,80.65,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland,1,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,2,United Package,(503) 555-3199,1,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,,EC1 4SD,UK,(171) 555-2222,,,108
7,Produce,Dried fruit and bean curd,FOLKO,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,10561,51,53,50,0,10561,FOLKO,2,7/7/1995 0:00,8/4/1995 0:00,7/10/1995 0:00,2,242.21,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,51,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53,20,0,10,0,2,United Package,(503) 555-3199,24,"G'day, Mate",Wendy Mackenzie,Sales Representative,"170 Prince Edward Parade
Hunter's Hill",Sydney,NSW,2042,Australia,(02) 555-5914,(02) 555-4873,G'day Mate (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/gdaymate.htm#,2650
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10836,35,18,6,0,10836,ERNSH,7,2/16/1996 0:00,3/15/1996 0:00,2/21/1996 0:00,1,411.88,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,35,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,1,Speedy Express,(503) 555-9831,16,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.,"3400 - 8th Avenue
Suite 210",Bend,OR,97101,USA,(503) 555-9931,,,108
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",MAISD,Maison Dewey,Catherine Dewey,Sales Agent,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,(02) 201 24 67,(02) 201 24 68,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,11004,76,18,6,0,11004,MAISD,3,5/7/1996 0:00,6/4/1996 0:00,5/20/1996 0:00,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,76,Lakkalikööri,23,1,500 ml,18,57,0,20,0,1,Speedy Express,(503) 555-9831,23,Karkki Oy,Anne Heikkonen,Product Manager,Valtakatu 12,Lappeenranta,,53120,Finland,(953) 10956,,,108
7,Produce,Dried fruit and bean curd,BONAP,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,,13008,France,91.24.45.40,91.24.45.41,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,10663,51,53,20,0.050000001,10663,BONAP,2,10/11/1995 0:00,10/25/1995 0:00,11/3/1995 0:00,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,51,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53,20,0,10,0,2,United Package,(503) 555-3199,24,"G'day, Mate",Wendy Mackenzie,Sales Representative,"170 Prince Edward Parade
Hunter's Hill",Sydney,NSW,2042,Australia,(02) 555-5914,(02) 555-4873,G'day Mate (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/gdaymate.htm#,1060
5,Grains/Cereals,"Breads, crackers, pasta, and cereal",BONAP,Bon app',Laurence Lebihan,Owner,"12, rue des Bouchers",Marseille,,13008,France,91.24.45.40,91.24.45.41,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10470,23,7.2,15,0,10470,BONAP,4,4/11/1995 0:00,5/9/1995 0:00,4/14/1995 0:00,2,64.56,Bon app',"12, rue des Bouchers",Marseille,,13008,France,23,Tunnbröd,9,5,12 - 250 g pkgs.,9,61,0,25,0,2,United Package,(503) 555-3199,9,PB Knäckebröd AB,Lars Peterson,Sales Agent,Kaloadagatan 13,Göteborg,,S-345 67,Sweden ,031-987 65 43,031-987 65 91,,108
8,Seafood,Seaweed and fish,FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,"Rua Orós, 92",São Paulo,SP,05442-030,Brazil,(11) 555-9857,,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10512,46,12,9,0.150000006,10512,FAMIA,7,5/22/1995 0:00,6/19/1995 0:00,5/25/1995 0:00,2,3.53,Familia Arquibaldo,"Rua Orós, 92",São Paulo,SP,05442-030,Brazil,46,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,2,United Package,(503) 555-3199,21,Lyngbysild,Niels Petersen,Sales Manager,"Lyngbysild
Fiskebakken 10",Lyngby,,2800,Denmark,43844108,43844115,,108
8,Seafood,Seaweed and fish,COMMI,Comércio Mineiro,Pedro Afonso,Sales Associate,"Av. dos Lusíadas, 23",São Paulo,SP,05432-043,Brazil,(11) 555-7647,,1,Davolio,Nancy,Sales Representative,Ms.,12/8/1948 0:00,5/1/1992 0:00,"507 - 20th Ave. E.
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,10969,46,12,9,0,10969,COMMI,1,4/22/1996 0:00,5/20/1996 0:00,4/29/1996 0:00,2,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",São Paulo,SP,05432-043,Brazil,46,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,2,United Package,(503) 555-3199,21,Lyngbysild,Niels Petersen,Sales Manager,"Lyngbysild
Fiskebakken 10",Lyngby,,2800,Denmark,43844108,43844115,,108
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,Ireland,2967 542,2967 3333,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10335,2,15.2,7,0.200000003,10335,HUNGO,7,11/22/1994 0:00,12/20/1994 0:00,11/24/1994 0:00,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,2,Chang,1,1,24 - 12 oz bottles,19,17,40,25,0,2,United Package,(503) 555-3199,1,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,,EC1 4SD,UK,(171) 555-2222,,,106.4
6,Meat/Poultry,Prepared meats,VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,Smagsløget 45,Århus,,8200,Denmark,86 21 32 43,86 22 33 44,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10367,54,5.9,18,0,10367,VAFFE,7,12/29/1994 0:00,1/26/1995 0:00,1/2/1995 0:00,3,13.55,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,54,Tourtière,25,6,16 pies,7.45,21,0,10,0,3,Federal Shipping,(503) 555-9931,25,Ma Maison,Jean-Guy Lauzon,Marketing Manager,2960 Rue St. Laurent,Montréal,Québec,H1J 1C3,Canada,(514) 555-9022,,,106.2
